CenterPos,HKU9,Eidolon_helvum,Alternative,ID_Alternative,Query
17540,88,0,12,Rousettus_madagascariensis,Pteropus_rufus
17560,95,0,5,Rousettus_madagascariensis,Pteropus_rufus
17580,96,0,4,Rousettus_madagascariensis,Pteropus_rufus
17600,84,0,16,Rousettus_madagascariensis,Pteropus_rufus
17620,93,0,7,Rousettus_madagascariensis,Pteropus_rufus
17640,98,0,2,Rousettus_madagascariensis,Pteropus_rufus
17660,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17680,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17700,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17720,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17820,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
17960,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
17980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18020,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18040,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18060,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18080,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18100,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18120,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18140,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18180,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18360,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
18380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18480,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18500,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18520,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18540,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18560,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18580,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18600,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
18620,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18640,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18660,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18680,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18700,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18720,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18820,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18960,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
18980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19020,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19040,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19060,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19080,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19100,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19120,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19140,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
19160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19180,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
19200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19360,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19480,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19500,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19520,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19540,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19560,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19580,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19600,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
19620,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
19640,98,0,2,Rousettus_madagascariensis,Pteropus_rufus
19660,97,0,3,Rousettus_madagascariensis,Pteropus_rufus
19680,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19700,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
19720,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19820,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19960,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
19980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20020,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20040,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20060,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20080,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20100,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20120,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20140,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20180,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20340,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
20360,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20480,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20500,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20520,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20540,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20560,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20580,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20600,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20620,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20640,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20660,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20680,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20700,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20720,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20820,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
20960,92,2,6,Rousettus_madagascariensis,Pteropus_rufus
20980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21020,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
21040,93,1,6,Rousettus_madagascariensis,Pteropus_rufus
21060,95,2,3,Rousettus_madagascariensis,Pteropus_rufus
21080,91,1,8,Rousettus_madagascariensis,Pteropus_rufus
21100,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
21120,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
21140,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21180,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21300,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21320,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21360,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
21480,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
21500,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
21520,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
21540,95,5,0,Rousettus_madagascariensis,Pteropus_rufus
21560,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
21580,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
21600,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
21620,96,4,0,Rousettus_madagascariensis,Pteropus_rufus
21640,94,5,1,Rousettus_madagascariensis,Pteropus_rufus
21660,81,16,3,Rousettus_madagascariensis,Pteropus_rufus
21680,81,17,2,Rousettus_madagascariensis,Pteropus_rufus
21700,79,21,0,Rousettus_madagascariensis,Pteropus_rufus
21720,74,24,2,Rousettus_madagascariensis,Pteropus_rufus
21740,78,18,4,Rousettus_madagascariensis,Pteropus_rufus
21760,22,56,22,Rousettus_madagascariensis,Pteropus_rufus
21780,19,37,44,Rousettus_madagascariensis,Pteropus_rufus
21800,20,53,27,Rousettus_madagascariensis,Pteropus_rufus
21820,21,30,49,Rousettus_madagascariensis,Pteropus_rufus
21840,17,45,38,Rousettus_madagascariensis,Pteropus_rufus
21860,30,47,23,Rousettus_madagascariensis,Pteropus_rufus
21880,20,61,19,Rousettus_madagascariensis,Pteropus_rufus
21900,44,36,20,Rousettus_madagascariensis,Pteropus_rufus
21920,38,14,48,Rousettus_madagascariensis,Pteropus_rufus
21940,42,23,35,Rousettus_madagascariensis,Pteropus_rufus
21960,47,9,44,Rousettus_madagascariensis,Pteropus_rufus
21980,42,24,34,Rousettus_madagascariensis,Pteropus_rufus
22000,43,11,46,Rousettus_madagascariensis,Pteropus_rufus
22020,62,18,20,Rousettus_madagascariensis,Pteropus_rufus
22040,57,18,25,Rousettus_madagascariensis,Pteropus_rufus
22060,42,20,38,Rousettus_madagascariensis,Pteropus_rufus
22080,59,4,37,Rousettus_madagascariensis,Pteropus_rufus
22100,54,19,27,Rousettus_madagascariensis,Pteropus_rufus
22120,80,14,6,Rousettus_madagascariensis,Pteropus_rufus
22140,59,36,5,Rousettus_madagascariensis,Pteropus_rufus
22160,74,22,4,Rousettus_madagascariensis,Pteropus_rufus
22180,87,11,2,Rousettus_madagascariensis,Pteropus_rufus
22200,68,30,2,Rousettus_madagascariensis,Pteropus_rufus
22220,45,48,7,Rousettus_madagascariensis,Pteropus_rufus
22240,81,18,1,Rousettus_madagascariensis,Pteropus_rufus
22260,90,7,3,Rousettus_madagascariensis,Pteropus_rufus
22280,88,10,2,Rousettus_madagascariensis,Pteropus_rufus
22300,95,4,1,Rousettus_madagascariensis,Pteropus_rufus
22320,48,22,30,Rousettus_madagascariensis,Pteropus_rufus
22340,69,10,21,Rousettus_madagascariensis,Pteropus_rufus
22360,79,3,18,Rousettus_madagascariensis,Pteropus_rufus
22380,92,0,8,Rousettus_madagascariensis,Pteropus_rufus
22400,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
22420,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
22440,93,1,6,Rousettus_madagascariensis,Pteropus_rufus
22460,93,4,3,Rousettus_madagascariensis,Pteropus_rufus
22480,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
22500,84,16,0,Rousettus_madagascariensis,Pteropus_rufus
22520,95,5,0,Rousettus_madagascariensis,Pteropus_rufus
22540,94,6,0,Rousettus_madagascariensis,Pteropus_rufus
22560,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
22580,84,4,12,Rousettus_madagascariensis,Pteropus_rufus
22600,59,24,17,Rousettus_madagascariensis,Pteropus_rufus
22620,57,27,16,Rousettus_madagascariensis,Pteropus_rufus
22640,59,34,7,Rousettus_madagascariensis,Pteropus_rufus
22660,58,30,12,Rousettus_madagascariensis,Pteropus_rufus
22680,34,25,41,Rousettus_madagascariensis,Pteropus_rufus
22700,22,22,56,Rousettus_madagascariensis,Pteropus_rufus
22720,9,20,71,Rousettus_madagascariensis,Pteropus_rufus
22740,11,16,73,Rousettus_madagascariensis,Pteropus_rufus
22760,12,45,43,Rousettus_madagascariensis,Pteropus_rufus
22780,42,38,20,Rousettus_madagascariensis,Pteropus_rufus
22800,76,12,12,Rousettus_madagascariensis,Pteropus_rufus
22820,85,5,10,Rousettus_madagascariensis,Pteropus_rufus
22840,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
22860,97,1,2,Rousettus_madagascariensis,Pteropus_rufus
22880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
22900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
22920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
22940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
22960,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
22980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23000,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
23020,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
23040,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
23060,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
23080,92,8,0,Rousettus_madagascariensis,Pteropus_rufus
23100,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
23120,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23140,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
23160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23180,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23260,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23280,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23300,96,2,2,Rousettus_madagascariensis,Pteropus_rufus
23320,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
23340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23360,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
23380,84,11,5,Rousettus_madagascariensis,Pteropus_rufus
23400,85,13,2,Rousettus_madagascariensis,Pteropus_rufus
23420,72,27,1,Rousettus_madagascariensis,Pteropus_rufus
23440,73,26,1,Rousettus_madagascariensis,Pteropus_rufus
23460,73,27,0,Rousettus_madagascariensis,Pteropus_rufus
23480,51,49,0,Rousettus_madagascariensis,Pteropus_rufus
23500,36,63,1,Rousettus_madagascariensis,Pteropus_rufus
23520,39,53,8,Rousettus_madagascariensis,Pteropus_rufus
23540,13,78,9,Rousettus_madagascariensis,Pteropus_rufus
23560,56,44,0,Rousettus_madagascariensis,Pteropus_rufus
23580,70,26,4,Rousettus_madagascariensis,Pteropus_rufus
23600,72,24,4,Rousettus_madagascariensis,Pteropus_rufus
23620,46,54,0,Rousettus_madagascariensis,Pteropus_rufus
23640,34,62,4,Rousettus_madagascariensis,Pteropus_rufus
23660,43,55,2,Rousettus_madagascariensis,Pteropus_rufus
23680,49,44,7,Rousettus_madagascariensis,Pteropus_rufus
23700,71,21,8,Rousettus_madagascariensis,Pteropus_rufus
23720,74,26,0,Rousettus_madagascariensis,Pteropus_rufus
23740,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
23760,67,27,6,Rousettus_madagascariensis,Pteropus_rufus
23780,59,29,12,Rousettus_madagascariensis,Pteropus_rufus
23800,89,8,3,Rousettus_madagascariensis,Pteropus_rufus
23820,97,0,3,Rousettus_madagascariensis,Pteropus_rufus
23840,98,0,2,Rousettus_madagascariensis,Pteropus_rufus
23860,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
23880,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
23900,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
23920,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
23940,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
23960,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
23980,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
24000,84,2,14,Rousettus_madagascariensis,Pteropus_rufus
24020,85,11,4,Rousettus_madagascariensis,Pteropus_rufus
24040,94,6,0,Rousettus_madagascariensis,Pteropus_rufus
24060,71,24,5,Rousettus_madagascariensis,Pteropus_rufus
24080,49,45,6,Rousettus_madagascariensis,Pteropus_rufus
24100,48,40,12,Rousettus_madagascariensis,Pteropus_rufus
24120,76,21,3,Rousettus_madagascariensis,Pteropus_rufus
24140,91,6,3,Rousettus_madagascariensis,Pteropus_rufus
24160,88,12,0,Rousettus_madagascariensis,Pteropus_rufus
24180,89,11,0,Rousettus_madagascariensis,Pteropus_rufus
24200,92,7,1,Rousettus_madagascariensis,Pteropus_rufus
24220,81,14,5,Rousettus_madagascariensis,Pteropus_rufus
24240,96,4,0,Rousettus_madagascariensis,Pteropus_rufus
24260,98,1,1,Rousettus_madagascariensis,Pteropus_rufus
24280,94,6,0,Rousettus_madagascariensis,Pteropus_rufus
24300,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
24320,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
24340,90,6,4,Rousettus_madagascariensis,Pteropus_rufus
24360,88,9,3,Rousettus_madagascariensis,Pteropus_rufus
24380,76,11,13,Rousettus_madagascariensis,Pteropus_rufus
24400,96,3,1,Rousettus_madagascariensis,Pteropus_rufus
24420,89,11,0,Rousettus_madagascariensis,Pteropus_rufus
24440,74,23,3,Rousettus_madagascariensis,Pteropus_rufus
24460,80,14,6,Rousettus_madagascariensis,Pteropus_rufus
24480,91,5,4,Rousettus_madagascariensis,Pteropus_rufus
24500,86,4,10,Rousettus_madagascariensis,Pteropus_rufus
24520,91,1,8,Rousettus_madagascariensis,Pteropus_rufus
24540,97,0,3,Rousettus_madagascariensis,Pteropus_rufus
24560,96,2,2,Rousettus_madagascariensis,Pteropus_rufus
24580,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
24600,96,2,2,Rousettus_madagascariensis,Pteropus_rufus
24620,96,2,2,Rousettus_madagascariensis,Pteropus_rufus
24640,96,0,4,Rousettus_madagascariensis,Pteropus_rufus
24660,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
24680,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
24700,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
24720,90,0,10,Rousettus_madagascariensis,Pteropus_rufus
24740,75,1,24,Rousettus_madagascariensis,Pteropus_rufus
24760,71,0,29,Rousettus_madagascariensis,Pteropus_rufus
24780,74,0,26,Rousettus_madagascariensis,Pteropus_rufus
24800,91,0,9,Rousettus_madagascariensis,Pteropus_rufus
24820,95,0,5,Rousettus_madagascariensis,Pteropus_rufus
24840,94,0,6,Rousettus_madagascariensis,Pteropus_rufus
24860,95,0,5,Rousettus_madagascariensis,Pteropus_rufus
24880,94,0,6,Rousettus_madagascariensis,Pteropus_rufus
24900,94,0,6,Rousettus_madagascariensis,Pteropus_rufus
24920,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
24940,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
24960,95,4,1,Rousettus_madagascariensis,Pteropus_rufus
24980,90,8,2,Rousettus_madagascariensis,Pteropus_rufus
25000,93,7,0,Rousettus_madagascariensis,Pteropus_rufus
25020,74,22,4,Rousettus_madagascariensis,Pteropus_rufus
25040,92,8,0,Rousettus_madagascariensis,Pteropus_rufus
25060,67,31,2,Rousettus_madagascariensis,Pteropus_rufus
25080,71,20,9,Rousettus_madagascariensis,Pteropus_rufus
25100,74,23,3,Rousettus_madagascariensis,Pteropus_rufus
25120,74,23,3,Rousettus_madagascariensis,Pteropus_rufus
25140,63,23,14,Rousettus_madagascariensis,Pteropus_rufus
25160,75,10,15,Rousettus_madagascariensis,Pteropus_rufus
25180,89,6,5,Rousettus_madagascariensis,Pteropus_rufus
25200,72,25,3,Rousettus_madagascariensis,Pteropus_rufus
25220,88,12,0,Rousettus_madagascariensis,Pteropus_rufus
25240,66,32,2,Rousettus_madagascariensis,Pteropus_rufus
25260,98,2,0,Rousettus_madagascariensis,Pteropus_rufus
25280,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
25300,97,3,0,Rousettus_madagascariensis,Pteropus_rufus
25320,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25340,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25360,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25380,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25400,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25420,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25440,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25460,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25480,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25500,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25520,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25540,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25560,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25580,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25600,99,0,1,Rousettus_madagascariensis,Pteropus_rufus
25620,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25640,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25660,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25680,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25700,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25720,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25740,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25760,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25780,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25800,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25820,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25840,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25860,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25880,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
25900,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25920,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25940,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25960,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
25980,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26000,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26020,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26040,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26060,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26080,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
26100,99,1,0,Rousettus_madagascariensis,Pteropus_rufus
26120,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26140,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26160,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26180,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26200,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26220,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
26240,100,0,0,Rousettus_madagascariensis,Pteropus_rufus
